OBJECTID,CECPlantID,PlantName,Retired Plant,Operator Company,County,Capacity_Latest,Units,PriEnergySource,StartDate,CEC_Jurisdictional,x,y
2862,S0519,Blythe Solar 110 LLC,0,Blythe Solar 110 LLC,Riverside,110,Unit 1,SUN,3/18/2016 0:00,1,-114.7419347,33.6797099
2863,S0699,"Blythe Solar III, LLC",0,NextEra Energy Resources LLC,Riverside,125,Unit 3,SUN,5/21/2020 0:00,0,-114.7632403,33.67416111
2864,S0708,Blythe Solar IV LLC,0,NextEra Energy Resources LLC,Riverside,125,Unit 4,SUN,9/11/2020 0:00,0,-114.7495691,33.65409204
2865,S0406,Venable Solar 1,0,NextEra Energy Resources LLC,Riverside,1.5,Venable 1,SUN,4/13/2015 0:00,0,-114.5720896,33.59902107
2866,S0407,Venable Solar 2,0,NextEra Energy Resources LLC,Riverside,1.5,Venable 2,SUN,4/14/2015 0:00,0,-114.5721533,33.59729063
2867,S0529,Blythe Solar II LLC,0,NRG Solar Blythe II LLC,Riverside,125,Unit 1,SUN,7/18/2016 0:00,1,-114.6908713,33.61484967
2868,S0601,NRG Blythe Solar II LLC,0,Blythe Solar 110 LLC,Riverside,20,Unit 1,SUN,4/5/2017 0:00,0,-114.7016498,33.62690964
2882,S0152,LA Harbor College,0,Los Angeles Community College District,Los Angeles,2.11,"1, 2",SUN,8/13/2010 0:00,0,-118.2863722,33.7845674
2883,S0182,Harbor College  LACCD,0,Los Angeles Community College District,Los Angeles,1.1,SIP1042132,SUN,12/20/2010 0:00,0,-118.2847861,33.7833454
2884,S0455,SunE - Torrance,0,Not Available,Los Angeles,0.98,Unit 1,SUN,10/16/2015 0:00,0,-118.3103309,33.85763655
2885,S0620,ATT (DirecTV Broadcast),0,Tesla Inc.,Los Angeles,1.02,908628-CA,SUN,3/4/2015 0:00,0,-118.2097879,33.82914317
2903,H0119,Coyote Creek,0,Metropolitan Water District,Orange,3.13,1,WAT,3/1/1984 0:00,0,-117.9551388,33.925
2905,S0208,Golden Springs Building C1,0,Thrifty Oil,Los Angeles,1.3,C1,SUN,2/10/2012 0:00,0,-118.0543311,33.91307955
2906,S0209,Golden Springs Building D1,0,Thrifty Oil,Los Angeles,1.25,D1,SUN,8/1/2012 0:00,0,-118.0523534,33.9123339
2907,S0366,Staples - La Mirada,0,EDP Renewables North America LLC,Los Angeles,1,1,SUN,3/19/2010 0:00,0,-118.0179651,33.88169493
2908,S0438,Golden Springs Building H,0,Thrifty Oil,Los Angeles,1.5,1,SUN,3/12/2015 0:00,0,-118.0456985,33.9107501
2909,S0439,Golden Springs Building M,0,Thrifty Oil,Los Angeles,1.75,1,SUN,3/10/2016 0:00,0,-118.0440454,33.91075881
2910,S0575,Golden Springs Building G,0,Thrifty Oil,Los Angeles,1.25,Unit 1,SUN,12/31/2016 0:00,0,-118.048997,33.91404506
2911,S0576,Golden Springs Building F,0,Thrifty Oil,Los Angeles,1.3,Unit 1,SUN,12/31/2016 0:00,0,-118.0414705,33.91249366
2912,S0577,Golden Springs Building L,0,Thrifty Oil,Los Angeles,1,Unit 1,SUN,12/31/2016 0:00,0,-118.0497307,33.91245518
2913,S0578,Freeway Springs,0,Golden Solar LLC (Dulles),Los Angeles,2,Unit 1,SUN,10/31/2016 0:00,0,-118.0498838,33.91085672
2919,H0539,Valley View,0,Metropolitan Water District,Orange,4.1,1,WAT,8/1/1985 0:00,0,-117.8293061,33.90001403
2920,H0577,Yorba Linda,0,Metropolitan Water District,Orange,5.09,1,WAT,8/1/1981 0:00,0,-117.8194234,33.91133787
2928,H0114,Corona,0,Metropolitan Water District,Riverside,2.85,1,WAT,5/1/1983 0:00,0,-117.6107891,33.8590957
2929,S0379,SCE - Corona,0,EDP Renewables North America LLC,Riverside,0.99,1,SUN,4/15/2013 0:00,0,-117.5881347,33.8920953
2931,H0282,Lake Mathews,0,Metropolitan Water District,Riverside,4.9,1,WAT,5/1/1980 0:00,0,-117.4536628,33.85521415
2932,H0509,Temescal,0,Metropolitan Water District,Riverside,2.85,1,WAT,4/1/1983 0:00,0,-117.4970518,33.83422974
2933,S0133,Temescal Canyon RV  LLC,0,Temescal Canyon RV LLC,Riverside,1.5,1,SUN,5/17/2011 0:00,0,-117.5115581,33.82780482
2937,S0202,SPVP044 Perris (Valley),0,Southern California Edison (SCE),Riverside,10.15,1,SUN,9/14/2012 0:00,0,-117.2229409,33.83892591
2938,S0364,Walgreens - Moreno Valley,0,EDP Renewables North America LLC,Riverside,1,1,SUN,9/26/2007 0:00,0,-117.2212261,33.86600227
2939,S0441,Park Meridian,0,Altus Power,Riverside,1.49,PM,SUN,3/26/2015 0:00,0,-117.2836559,33.89646612
2940,H0382,Perris,0,Metropolitan Water District,Riverside,7.94,1,WAT,2/1/1983 0:00,0,-117.1831802,33.83605128
2941,S0416,Tahquitz High School,0,S-Power (Sustainable Power Group),Riverside,1,1,SUN,9/1/2012 0:00,0,-117.0195006,33.76879451
2942,W0401,Robertsons Ready-Mix,0,Foundation Windpower,Riverside,2,WPRS 1,WND,12/1/2012 0:00,0,-116.8146258,33.91710577
2943,H0136,Whitewater Hydroelectric Plant,0,Desert Water Agency,Riverside,1.38,WWH1,WAT,3/1/1986 0:00,0,-116.640558,33.9347027
2944,W0258,"Cabazon Wind Partners, LLC",0,Not Available,Riverside,40.92,WPRS 1,WND,12/3/1984 0:00,0,-116.7105448,33.91506399
2945,W0260,Mesa Wind Power Corporation,0,Mesa Wind Power Corporation,Riverside,29.9,WPRS 1,WND,11/29/1984 0:00,0,-116.6767215,33.9469574
2948,W0382,Alta Mesa Phase III - In Litigation - No reporting,0,See WPRS for details,Riverside,9.5,WPRS 1,WND,1/1/1997 0:00,0,-116.6633024,33.94501141
2949,W0402,Nestle Waters,0,Foundation Windpower,Riverside,3.24,WPRS 1,WND,12/1/2012 0:00,0,-116.7516719,33.91773892
2950,W0452,Cabazon Wind,0,See WPRS for details,Riverside,38.85,WPRS 1,WND,12/3/1984 0:00,0,-116.7183466,33.91487896
2951,S0250,North Palm Springs 1A,0,Solar Power Inc,Riverside,2.8,1,SUN,4/2/2012 0:00,0,-116.5951895,33.92323434
2952,S0251,North Palm Springs 4A,0,Solar Power Inc,Riverside,4.9,1,SUN,11/2/2012 0:00,0,-116.5623966,33.90929946
2953,S0363,Palm Springs SD - Cathedral City HS,0,EDP Renewables North America LLC,Riverside,1,1,SUN,8/9/2013 0:00,0,-116.4500563,33.80274401
2954,S0365,Palm Springs SD - Palm Springs HS,0,EDP Renewables North America LLC,Riverside,1.02,1,SUN,8/28/2013 0:00,0,-116.5207936,33.81904287
2955,S9401,Garnet Solar Power Generation Station 1,0,Not Available,Riverside,4,1,SUN,12/1/2014 0:00,0,-116.5440007,33.892945
2956,S0640,Desert Hot Springs 2,0,Not Available,Riverside,1.5,Unit 1,SUN,12/31/2013 0:00,0,-116.5301272,33.92298892
2960,W0261,San Gorgonio Farms Wind Farm,0,San Gorgornio Farms Inc,Riverside,30.9,WPRS 1,WND,3/1/1983 0:00,0,-116.6147129,33.92741386
2961,W0277,Phoenix Wind (Section 20 Trust),0,Seawest Energy Group,Riverside,2.1,WPRS 1,WND,1/10/1985 0:00,0,-116.5705547,33.93938029
2962,W0278,East Winds Project (NAWP Inc),0,Seawest Energy Group,Riverside,3,WPRS 1,WND,1/1/1983 0:00,0,-116.5480662,33.89171948
2963,W0283,San Gorgonio Westwinds II,0,Terra-Gen Operating Company,Riverside,43.4,WPRS 1,WND,1/1/1983 0:00,0,-116.5832574,33.93536772
2964,W0286,Karen Avenue Wind Farm,0,San Gorgornio Farms Inc,Riverside,11.7,WPRS 1,WND,1/1/1983 0:00,0,-116.5607618,33.92194584
2968,W0360,Mountain View III,0,See WPRS for details,Riverside,22.44,WPRS 1,WND,12/15/2003 0:00,0,-116.5914449,33.91856279
2969,W0361,"Whitewater Hill Partners, LLC",0,Terra-Gen Operating Company,Riverside,61.5,WPRS 1,WND,8/31/2002 0:00,0,-116.6231037,33.92220977
2970,W0364,Dillon Wind,0,FPL Energy Operating Services Inc,Riverside,45,WPRS 1,WND,4/18/2008 0:00,0,-116.5873622,33.93854522
2974,W0391,"Edom Hills Project 1, LLC",0,BP Wind Energy North America,Riverside,20,WPRS 1,WND,1/1/1983 0:00,0,-116.4596314,33.88520511
2975,W0413,"WAGNER WIND, LLC",0,See WPRS for details,Riverside,6,WPRS 1,WND,7/30/2013 0:00,0,-116.5558238,33.90970117
2976,W0430,Mountain View IV,0,See WPRS for details,Riverside,49,WPRS 1,WND,12/31/1989 0:00,0,-116.5625575,33.8823784
2977,W0437,Wintec Energy #2-A,0,See WPRS for details,Riverside,1.32,WPRS 1,WND,2/23/2012 0:00,0,-116.5606317,33.91335439
